 logU   Z        xi    lnh   al     NV_1240               CIV_1550              HeII_1640             CIII_1908             MgII_2796              MgII_2803             OII_3727               NeV_3426              NIII__3869            Hbeta                 OIII_4959             OIII_5007             OI_6300                 OI_6363                 NII_6548              Halpha                NII_6584              SII_6717                SII_6731               SIII_6312             SIII_9069             SIII_9532             PB                     PG                    P7                    P8                    P9                   
  -5.0   1.0E-4   0.1   3.0   -1.4   -8.754660097304672    -6.3573871129118515   -3.288353025670837    -5.250650239402525    -3.72925130977125      -4.025166044951462    -3.6189210367571647    -7.928670413139656    -4.942904710387332    -2.613108830547567    -5.616184634019568    -5.137618138425722    -3.703861546591277      -4.200190941049428      -5.613197936701454    -2.1327741814549057   -5.143234869586898    -3.6984057881706462     -3.7873863033549426    -6.433432887006504    -5.323718022267052    -4.929260437150802    -3.4096486667645465    -3.6638205465625546   -3.874844170419472    -4.051489231162343    -4.202614723834557   
  -5.0   1.0E-4   0.1   3.0   -1.7   -8.909741947068682    -6.477281973412758    -3.5336514715498026   -5.389020620077005    -3.864962808450379     -4.161069093371758    -3.717445857148199     -8.177041230721045    -5.154052814321496    -2.7146677723561154   -5.7467831874978685   -5.268209846225417    -3.9111200438919482     -4.40745685709539       -5.7202646325894975   -2.2382224624918194   -5.250294596170292    -3.890759031411797      -3.966053797009643     -6.596261949636144    -5.505052707249909    -5.110603043344504    -3.5096060390184363    -3.7633619858181504   -3.9730175568083936   -4.148234251435788    -4.297819427141675   
  -5.0   1.0E-4   0.1   3.0   -2.0   -9.13115579683327     -6.635430245030385    -3.8253007116292252   -5.571849001255558    -4.0167752713489335    -4.313095730431826    -3.854337529292451     -8.490434596777206    -5.407590052429143    -2.8491514933304742   -5.92661161888482     -5.448025749399093    -4.1354770531342595     -4.631806121733177      -5.8634696764687035   -2.3759036279721144   -5.393500402487113    -4.099174236410157      -4.162297953069128     -6.784441742858839    -5.7030059233297905   -5.308547172412538    -3.6429804209503303    -3.8963672947902595   -4.104754301965443    -4.278634620564354    -4.4267569678158765  
  -5.0   1.0E-4   0.1   4.0   -1.2   -8.781858531842325    -6.316520684537103    -3.172120472289059    -5.207545272329611    -3.66534523311676      -3.9611414984402344   -3.83770449722725      -7.843420564195426    -4.849274253413803    -2.5804407468042783   -5.584893043511933    -5.106321444088856    -3.596793658355196      -4.0931157022271165     -5.610727570824444    -2.1001740279035417   -5.1407656039095      -3.7503125721947015     -3.7298337707393046    -6.332846019314886    -5.207440229038546    -4.812987192981048    -3.37802443802741      -3.6319921947788245   -3.844147975040734    -4.021719026978175    -4.172126927463921   
  -5.0   1.0E-4   0.1   4.0   -1.4   -8.892993653618454    -6.359458938589711    -3.2899334325351077   -5.256466718156581    -3.728692881215032     -4.024609554839678    -3.8703745479643175    -7.970941049915503    -4.947844932800436    -2.61220099053763     -5.6246656603345855   -5.146095030551791    -3.7047848761337008     -4.201114664204837      -5.644586796030545    -2.1350263925172968   -5.174619326483764    -3.862835854870646      -3.8282150594458813    -6.4141559069547895   -5.308352789999233    -4.913889426198679    -3.4083344780744724    -3.661982006529115    -3.873154559350816    -4.049708183348393    -4.198939470152148   
  -5.0   1.0E-4   0.1   4.0   -1.7   -9.199681666105384    -6.501661872832919    -3.535108238360202    -5.39644427137528     -3.8599006751492055    -4.155982835915218    -3.9772005954883127    -8.277917520790965    -5.159417196453745    -2.7130722150407465   -5.7559208933276125   -5.277366077466191    -3.9041683750616656     -4.400488091822538      -5.752640577531061    -2.2398792147354314   -5.282662417276136    -4.066016947915855      -4.013981097992925     -6.577689274998207    -5.490891607416245    -5.096443397201092    -3.5076028385984657    -3.7608256958219215   -3.9706162223147885   -4.145718255073348    -4.29328221766324    
  -5.0   1.0E-4   0.1   4.0   -2.0   -9.645008497021522    -6.714960552633478    -3.826988650492652    -5.581516409568579    -4.017805680085154     -4.3141150126187      -4.120892646556861     -8.714285203417091    -5.414020682932346    -2.8480788202000937   -5.936704178926483    -5.458121345850657    -4.136808042874165      -4.633128970016301      -5.896880746454286    -2.3782111510491575   -5.426919429347407    -4.308132006448524      -4.234115469107522     -6.767308764651538    -5.691649051413272    -5.297207702199195    -3.64147506595301      -3.8943195370541943   -4.102856949420378    -4.2766592793342255   -4.422703561720716   
  -5.0   1.0E-4   0.3   2.0   -1.2   -8.704279000151168    -6.46702916451293     -3.169976217205175    -5.3436047003171865   -4.000582344864007     -4.296622631487651    -3.6194631595112483    -7.816473926978276    -4.8442389871220755   -2.5890204241054278   -5.648706281690224    -5.170136830259587    -3.736979716895952      -4.233304655910686      -5.578116503807891    -2.10405286028886     -5.108144882080261    -3.625361615879811      -3.773735288104305     -6.379021169686382    -5.267775165324238    -4.873316736611713    -3.386834978856058     -3.641589213793665    -3.8536858779880276   -4.031404989909667    -4.1838449044145065  
  -5.0   1.0E-4   0.3   2.0   -1.4   -8.758528232449237    -6.504955457961323    -3.287670245466849    -5.390800583509517    -4.048968635536909     -4.345140294878618    -3.6429995095590755    -7.926684979439372    -4.94127037924828     -2.6179469178846873   -5.687780316726027    -5.209222398662305    -3.82742625622803       -4.3237363260763        -5.609789320890954    -2.135803481024155    -5.1398237608084045   -3.69810228280479       -3.8450589552696712    -6.453432661400022    -5.355679601982587    -4.961220930444462    -3.414471593507976     -3.6689778289581696   -3.8800845897420118   -4.056802369931077    -4.208183080151258   
  -5.0   1.0E-4   0.3   2.0   -1.7   -8.905354210394044    -6.625251653989899    -3.532717552381861    -5.52813645325034     -4.169103521144102     -4.465491612404129    -3.7391180495364154    -8.173789096476249    -5.1511030365503885   -2.7170381964656656   -5.817956454056933    -5.339381134720988    -4.013846567913923      -4.510168032538552      -5.715772360406518    -2.2386285349682566   -5.245804611810165    -3.8590836230609327     -4.003952640628526     -6.610904826645815    -5.5268489168692625   -5.132402891342522    -3.512112511761913     -3.7662426370344875   -3.9759661020990933   -4.151256818104315    -4.301090801147929   
  -5.0   1.0E-4   0.3   2.0   -2.0   -9.092545641900308    -6.782516055786097    -3.824256315578239    -5.709987660720458    -4.313998657766859     -4.61063897003627     -3.8742910740273473    -8.482210488116444    -5.403831913281017    -2.8506577007087373   -5.997358850999959    -5.51877242200068     -4.228750680284293      -4.725080493596245      -5.858487517122576    -2.375326081200072    -5.388520984968608    -4.049352848603434      -4.192153906627105     -6.796341700543756    -5.719808752127861    -5.325359276023086    -3.644663438487619     -3.8984591274416474   -4.1069098889979045   -4.28086767208606     -4.429235299671568   
  -5.0   1.0E-4   0.3   3.0   -1.2   -8.697690721630018    -6.458408276506233    -3.170619026123191    -5.34113040779804     -3.9487316811296154    -4.244651187685598    -3.666129721173988     -7.817015032996416    -4.84320863199607     -2.5814170059330053   -5.650489356862515    -5.171920409443253    -3.6687347083237754     -4.165051850382561      -5.579516153579959    -2.0977522747715653   -5.109545446240425    -3.602129484004628      -3.6998394630486473    -6.351747355981843    -5.224943238920687    -4.830501905315032    -3.3795932462777714    -3.634025578297404    -3.8461241863210205   -4.023796797892011    -4.17604348928996    
  -5.0   1.0E-4   0.3   3.0   -1.4   -8.753083082985071    -6.495787480217793    -3.288428956442104    -5.388765415438016    -4.010817248744452     -4.306897688488476    -3.6916917570017773    -7.92738252345476     -4.941232444629584    -2.6130375587853862   -5.689752891571715    -5.211181381490427    -3.7752339259520866     -4.271540701297759      -5.612272125132101    -2.1323852187761645   -5.142311769100701    -3.697755679049841      -3.7866947938372064    -6.431763064294387    -5.3229499580527175   -4.928486194904913    -3.4097602216910303    -3.6639006599149155   -3.8749744131800483   -4.051645726630689    -4.202787875078748   
  -5.0   1.0E-4   0.3   3.0   -1.7   -8.908262717008341    -6.615646585862493    -3.5336217924353264   -5.526746662908266    -4.1424926146207355    -4.438827035247812    -3.7899759261957655    -8.175340578753385    -5.152094344944793    -2.7140378382686094   -5.820218484163014    -5.341654659088135    -3.9758428455403276     -4.472163954835288      -5.719125827442781    -2.237313935569084    -5.24914461677411     -3.882331059437554      -3.958883772030518     -6.594295149046289    -5.503457793661944    -5.109003656759327    -3.5091569672292735    -3.7628837294649458   -3.9725688422330947   -4.1477945770116875   -4.297371318820495   
  -5.0   1.0E-4   0.3   3.0   -2.0   -9.129771720988202    -6.773761082924018    -3.82532975851295     -5.709231049933443    -4.297957399696308     -4.5945682580326235   -3.9267950435114045    -8.487996389506073    -5.405740078876455    -2.8489060772149415   -5.999913149788348    -5.52134694270466     -4.205261069137499      -4.701583619938702      -5.862361094977246    -2.3754600861206043   -5.392405595986865    -4.096194017646781      -4.159711941646087     -6.7827793443554825   -5.702151982456506    -5.3076995960048166   -3.6429040749042656    -3.8962646772616694   -4.104693502340773    -4.278593375848722    -4.426722162535945   
  -5.0   1.0E-4   0.3   4.0   -1.2   -8.780336899262977    -6.455101386647023    -3.172172116374668    -5.346064264605559    -3.947382999253712     -4.243287839835226    -3.910624839183903     -7.842422359479272    -4.847864603138127    -2.5804572752997217   -5.6585654754218595   -5.180008839886256    -3.6687752189792704     -4.16508995753221       -5.609983885388104    -2.099878768008722    -5.140021558357979    -3.750337012639392      -3.7296239947879783    -6.331446362466998    -5.207153240273939    -4.812704945306265    -3.3782111510491575    -3.632141110637093    -3.844330018280189    -4.021951937959209    -4.172385213166564   
  -5.0   1.0E-4   0.3   4.0   -1.4   -8.891299703105538    -6.4979007731847105   -3.2899164993259475   -5.394759617900789    -4.009150771749283     -4.305219363987938    -3.9431713473621883    -7.969683694011415    -4.946307061215045    -2.611881028969698    -5.698275688469664    -5.2197187005040036   -3.7740191154204084     -4.270341238290335      -5.643725499096092    -2.134428211051606    -5.173756697803981    -3.858142776761632      -3.824691175414216     -6.4125135345890385   -5.30723237092873     -4.912786658768383    -3.4081677047219756    -3.661782633398907    -3.8729924426286715   -4.049586460630621    -4.198836487624234   
  -5.0   1.0E-4   0.3   4.0   -1.7   -9.197801154814655    -6.639974910810601    -3.535152910436693    -5.534423841296075    -4.142106901840329     -4.438421631699036    -4.0499614759346585    -8.276175047358961    -5.15793396806739     -2.7129376474456066   -5.8294449414787906   -5.35088916257822     -3.9755143323008326     -4.471854921746896      -5.751756916945382    -2.23952474094029     -5.281797354818245    -4.064397018561699      -4.012579547388341     -6.576328234710481    -5.490313703828768    -5.095858123790258    -3.5076028385984657    -3.760800657945701    -3.9706162223147885   -4.145760777874706    -4.293341947927168   
  -5.0   1.0E-4   0.3   4.0   -2.0   -9.643094965189924    -6.853251986369358    -3.8270178104941337   -5.719171322360268    -4.299460688375042     -4.5960563015467955   -4.193521551148791     -8.712086352923968    -5.412423720819319    -2.8478951991071284   -6.010109881488027    -5.5315492784477485   -4.207118254614606      -4.703444493911775      -5.8959569700779895   -2.377837805243317    -5.425980313612882    -4.304430772963812      -4.231406292280056     -6.765862510549034    -5.690902382587986    -5.2964421070619      -3.641418003281487     -3.8942174021855607   -4.102801917617036    -4.276610010735951    -4.422669079765242   
  -5.0   1.0E-4   0.5   2.0   -1.2   -8.702896349850747    -6.640164517660111    -3.169956947629636    -5.516640963719311    -4.386126478953678     -4.682229077049762    -3.7365533108902653    -7.815535710653009    -4.84281531779839     -2.5883802940367673   -5.766344060314239    -5.287779755185397    -3.848538212875667      -4.344861565188616      -5.5773281016727125   -2.1031597490511373   -5.107354526907109    -3.6197706630619635     -3.768275616671481     -6.377537287688156    -5.266465705474992    -4.872021011083092    -3.3863272794526154    -3.6410757846114876   -3.8532210106921667   -4.0309383778336      -4.18338755343779    
  -5.0   1.0E-4   0.5   2.0   -1.4   -8.757110877810646    -6.6779461823044315   -3.287636555723452    -5.563662397753681    -4.434742656579786     -4.731001041457326    -3.7600501920912492    -7.9254761120650485   -4.939831188054853    -2.617388687106512    -5.805374670516137    -5.326803935094688    -3.938773774880886      -4.435109154823614      -5.608994281648293    -2.1350560268754393   -5.139033470241536    -3.6922686938383933     -3.8393814276005287    -6.452065385577619    -5.354548254650176    -4.96011020226382     -3.4140657529284297    -3.6685524571222032   -3.8796893573635387   -4.056411512539697    -4.207797479936971   
  -5.0   1.0E-4   0.5   2.0   -1.7   -8.903959445704572    -6.798166069525649    -3.532717552381861    -5.700732468391401    -4.55559604425045      -4.852107355167149    -3.856111241890723     -8.172133382734728    -5.149684665204347    -2.7166761523812113   -5.935429707755972    -5.456876020452135    -4.126110014442709      -4.62243878508221       -5.7150056132770075   -2.238064647899108    -5.245032777069703    -3.8543685847096754     -3.999349046370405     -6.609647874166775    -5.526016976789663    -5.131567177447437    -3.511858389764079     -3.7659891824128238   -3.9757196239529193   -4.151010793748831    -4.3008476302756335  
  -5.0   1.0E-4   0.5   2.0   -2.0   -9.091547152274515    -6.955499437629356    -3.8242273403984655   -5.8822979387906855   -4.700819689254651     -4.997661119107946    -3.9911869909479094    -8.479988355551093    -5.402326748693142    -2.8503806584668467   -6.114746235906374    -5.636181262435819    -4.34151161869098       -4.837824063469839      -5.857641824236154    -2.374872832648407    -5.387682465673734    -4.045178816948209      -4.188110110768534     -6.795066477645854    -5.719080337290663    -5.324634159052103    -3.644471857699344     -3.8982529260536367   -4.106721055648151    -4.280668713016276    -4.429048641820614   
  -5.0   1.0E-4   0.5   3.0   -1.2   -8.696350438939689    -6.631601533420749    -3.1706897932243123   -5.514292766380457    -4.338433389752723     -4.6344558599705294   -3.7834118889244976    -7.816104084614388    -4.842150519547097    -2.5816324092401004   -5.768173741352719    -5.289611814405852    -3.786588505417221      -4.282912275072981      -5.578988697031868    -2.097725079525496    -5.109025985237473    -3.6036960162378335     -3.7011251002953003    -6.350665141287855    -5.224731880349424    -4.83026680205748     -3.379926437936902     -3.634343571471611    -3.8464595135619746   -4.024163957301717    -4.176427967770643   
  -5.0   1.0E-4   0.5   3.0   -1.4   -8.751683359658223    -6.668856251628426    -3.28847114594096     -5.561742527893109    -4.401275134642944     -4.6974742670392615   -3.808940418172604     -7.926245001876808    -4.94020946042604     -2.613215760126316    -5.807376799987054    -5.328808637659236    -3.8937750951032015     -4.390106915970719      -5.611774427476298    -2.1323734374647714   -5.141799782037502    -3.699730685469646      -3.7883189237008636    -6.430801716652184    -5.322831212255537    -4.928375701460247    -3.4100503986742936    -3.664161130420048    -3.875300191067879    -4.051978466858898    -4.20314131782407    
  -5.0   1.0E-4   0.5   3.0   -1.7   -8.906823550303749    -6.788612447063144    -3.5336514715498026   -5.69949147065671     -4.530899954285751     -4.8273678833137055   -3.907103989078145     -8.173730780606277    -5.1509001282422915   -2.7139029711855187   -5.9377565589735255   -5.459195189169499    -4.091048767007273      -4.587371479455626      -5.718489398507344    -2.237021509132255    -5.248513038832911    -3.8803812502474244     -3.9571883081928547    -6.593136348093154    -5.502807641746493    -5.108362203461461    -3.5091429412153587    -3.762858572661166    -3.9725688422330947   -4.147812887895142    -4.297397158659571   
  -5.0   1.0E-4   0.5   3.0   -2.0   -9.128532148412027    -6.9467678511595      -3.8253878581092806   -5.8816691259427      -4.688203770817594     -4.9850176914145194   -4.043812353379771     -8.485877453083532    -5.404558895184707    -2.8489367466462525   -6.117344567315499    -5.638782287418316    -4.322968229518999      -4.8193007987039636     -5.861697301833722    -2.375326081200072    -5.39172006503081     -4.096779744202827      -4.160057110432348     -6.781674603390329    -5.7017802766469075   -5.307338113726921    -3.643018599006872     -3.8963672947902595   -4.10480405344471     -4.278733623866131    -4.426884611045551   
  -5.0   1.0E-4   0.5   4.0   -1.2   -8.77897719479516     -6.628378072823978    -3.1722043970470537   -5.519432574998305    -4.335517859181344     -4.631527161559639    -4.027931452530254     -7.841547039311173    -4.84688666848939     -2.5803415890394206   -5.776348332812823    -5.297767698732287    -3.784045356130868      -4.280362162914734      -5.609488801648581    -2.0995454749590934   -5.139518250770401    -3.7480456017725956     -3.727856582408947     -6.330283417711129    -5.206433104047889    -4.81197195866492     -3.3782007759973354    -3.6321038768851963   -3.844330018280189    -4.021974779093867    -4.172423969274142   
  -5.0   1.0E-4   0.5   4.0   -1.4   -8.889814472588839    -6.671049867930215    -3.2899673009342436   -5.567977251840922    -4.397864013787064     -4.694047055039491    -4.060440814092594     -7.968591535748374    -4.945348649558255    -2.6117921925748604   -5.815990350298719    -5.337431033066743    -3.8897470826466005     -4.386084216992138      -5.643209539648282    -2.1341560448051595   -5.173238647485313    -3.856391965162402      -3.823301153881431     -6.4114929973193      -5.306695242764079    -4.912254065215265    -3.408189937469082     -3.661802566593721    -3.8730248611321727   -4.049635145623874    -4.198898274210556   
  -5.0   1.0E-4   0.5   4.0   -1.7   -9.19616065494698     -6.812987192981048    -3.535182694374015    -5.707411687534446    -4.531667441760227     -4.8281273438603165   -4.167235695059468     -8.274660184090266    -5.156966656832033    -2.712915223566327    -5.9470753162922705   -5.468521082957743    -4.092244779760179      -4.588565497834999      -5.751242277372704    -2.239358916393826    -5.281274163421877    -4.06384832046988       -4.012070200084665     -6.575428684555341    -5.489978066547664    -5.095527900919784    -3.507672724906307     -3.760850735141709    -3.9706974064410048   -4.145857988486469    -4.293444361781532   
  -5.0   1.0E-4   0.5   4.0   -2.0   -9.641360948106538    -7.026248873058073    -3.826988650492652    -5.89190876441878     -4.687611050629407     -4.984388795496486    -4.310637856478806     -8.710121317209584    -5.411302613061885    -2.8477422408123445   -6.127651397792633    -5.64909328446214     -4.321645536599462      -4.817956454056933      -5.895308081099792    -2.377537287688156    -5.425343798063061    -4.300283650827829      -4.228508059716063     -6.764799923030722    -5.690263400890707    -5.295806570805844    -3.6413419313804525    -3.8941493256148547   -4.102713881233726    -4.276536118316855    -4.422588632514504   
  -5.0   2.0E-4   0.1   2.0   -1.2   -8.427290998361592    -6.064991804504999    -3.1698798778762054   -4.942562131787064    -3.4744628396089396    -3.7702669769054182   -3.2818887703643966    -7.552407891178461    -4.582544914933841    -2.592711094468612    -5.308237968545363    -4.829679600126617    -3.4250316678569988     -3.921361961630325      -5.298613368591504    -2.1088139110304738   -4.828653903312819    -3.383303981419374      -3.5310769464356966    -6.117640559476833    -5.005586054889385    -4.611135367424403    -3.3898617295214706    -3.6447017647888345   -3.8566416493845352   -4.034262231570175    -4.186659240707911   
  -5.0   2.0E-4   0.1   2.0   -1.4   -8.482065505814347    -6.103550948283576    -3.2875523427969497   -4.990549104201307    -3.5198636508164256    -3.815706144751047    -3.3055878637421614    -7.663860601391441    -4.679479841338512    -2.6208939952643036   -5.3476376047096394   -4.869087557892527    -3.512578788640525      -4.008902459040371      -5.330190516521007    -2.139745865289264    -4.8602153357063      -3.4526437968236507     -3.5990477721390945    -6.1914109569893085   -5.0921695967803515   -4.697712373023791    -3.416846585526109     -3.67143693060828     -3.882397308309919    -4.05904545723368     -4.21039108781077    
  -5.0   2.0E-4   0.1   2.0   -1.7   -8.628378072823978    -6.224091145336104    -3.532569495760953    -5.129198271259561    -3.637668348129978     -3.933599524044368    -3.4021184145313157    -7.913070975951634    -4.889477627398676    -2.719307835714879    -5.478338984887927    -4.999782907027772    -3.697084920431138      -4.1934198452206175     -5.436257941704291    -2.2417165488668402   -4.966294848532151    -3.611401528174234      -3.7556733897693633    -6.348537837656529    -5.262250926108443    -4.867804370426576    -3.5138104690881207    -3.7680464308010215   -3.977654123730119    -4.152914962004338    -4.302770657240281   
  -5.0   2.0E-4   0.1   2.0   -2.0   -8.813721896554632    -6.38119908138578     -3.8241114590070993   -5.312462121125755    -3.7810183512150743    -4.076978886567737    -3.53773680406578      -8.224411394679471    -5.14241423898261     -2.8524473359197344   -5.658308338426906    -5.179745981579053    -3.909530319768841      -4.40585063420172       -5.579071069902       -2.3778067075753384   -5.1091097272561825   -3.79863019065688       -3.9408911820864034    -6.53402263171418     -5.454569170534647    -5.0601115044893135   -3.6459299956932725    -3.8998363110339582   -4.1082005951450284   -4.282138183336087    -4.430567564075062   
  -5.0   2.0E-4   0.1   3.0   -1.2   -8.420616595786065    -6.056174201249668    -3.170239653795633    -4.939528807202322    -3.421314956621309     -3.7168797650402254   -3.3281794398167506    -7.552795439598732    -4.580523395572662    -2.5837090656551567   -5.309848237996107    -4.831296319750926    -3.3523921157683816     -3.8487221060958774     -5.299564555516206    -2.1011761263337476   -4.829591588274681    -3.3543616197554513     -3.4498205842915013    -6.09103805532412     -4.963051887804724    -4.568604067070808    -3.3812095283141304    -3.6357304961640864   -3.8476504916872756   -4.0252350810329816   -4.177406990912708   
  -5.0   2.0E-4   0.1   3.0   -1.4   -8.476552701269625    -6.09412859672404     -3.2880241456482437   -4.987880164195488    -3.4779733071886483    -3.7736063369819206   -3.3537825799889305    -7.664401703467       -4.678442992061456    -2.6146976601436833   -5.34941081117983     -4.870858154207717    -3.4535190304607326     -3.9498523419796996     -5.332154958172168    -2.135044172889529    -4.862202956941815    -3.444990241053901      -3.532096053477197     -6.169751458672202    -5.059075310781168    -4.664622345889171    -3.410832609453955     -3.6650639673093295   -3.875985121112592    -4.052566278112948    -4.203661609661403   
  -5.0   2.0E-4   0.1   3.0   -1.7   -8.631713115097867    -6.214399705118609    -3.5332361484028354   -5.127080739116948    -3.60790127283601      -3.903646240006708    -3.452459113780378     -7.914531030113331    -4.889544975538982    -2.715546705989148    -5.480355734590923    -5.001788628475133    -3.6538231265784304     -4.150138531161865      -5.4391373052725385   -2.239675545491316    -4.9691574971750825   -3.6301350421437704     -3.7044329000375242    -6.331753900175052    -5.238681201803146    -4.8442389871220755   -3.5101399155838635    -3.763966852882362    -3.97354845426176     -4.1486988356257015   -4.298242106598899   
  -5.0   2.0E-4   0.1   3.0   -2.0   -8.852323675758903    -6.372429335819454    -3.8248652413411577   -5.310913229596075    -3.7571605313271803    -4.052953688598947    -3.5896277346980483    -8.230128096286421    -5.143265069402069    -2.8497656410421044   -5.660628070682414    -5.182051404138512    -3.87516985058614       -4.371498678863176      -5.582412067616808    -2.376998948809721    -5.112444585411424    -3.8355876558952318     -3.8981842140082534    -6.519878027382028    -5.436151225246078    -5.0416989707463244   -3.6432859394166073    -3.8967095284422513   -4.105030771222133    -4.278873917188882    -4.426954250440943   
  -5.0   2.0E-4   0.1   4.0   -1.2   -8.503333221119952    -6.052345755648503    -3.1717333372753203   -4.943247559432564    -3.412165609645335     -3.70772177132703     -3.572238081410198     -7.577952135294119    -4.584025588623433    -2.5818976677500416   -5.317502935643724    -4.838931614528825    -3.343173790833049      -3.839501456477656      -5.32936457025167     -2.102284959239455    -4.859397691979666    -3.4966179365262704     -3.4729116939089053    -6.068745593583586    -4.94248603989341     -4.548029450370542    -3.3791043340080407    -3.6331103103466162   -3.8451501584792567   -4.0226742992523725   -4.173031600262583   
  -5.0   2.0E-4   0.1   4.0   -1.4   -8.615055501783758    -6.0957660692256255   -3.289586433641908    -4.992593648496332    -3.4712760767390094    -3.7669023121353007   -3.6047784794264857    -7.706394396807184    -4.682458967543852    -2.61312665031582     -5.357476126936987    -4.878899970023696    -3.4464446374631947     -3.9427524198687536     -5.363010898187774    -2.1365105931125896   -4.893027600113328    -3.603347409314395      -3.5667903912285297    -6.149108815864075    -5.04187588933344     -4.647431613820693    -3.408935392973504     -3.6626206163041815   -3.8737062093067323   -4.050214916334404    -4.199399757150182   
  -5.0   2.0E-4   0.1   4.0   -1.7   -8.922377770755482    -6.238515698967227    -3.53479566241937     -5.133311050410818    -3.602198987802794     -3.897875144265477    -3.7117731382624086    -8.014973422576993    -4.894217402185561    -2.713947922226481    -5.48910662163447     -5.0105412829474005   -3.6466224051113585     -4.142945058160443      -5.471134698560434    -2.241247024899124    -5.001161117048653    -3.808744657753735      -3.7538462342139027    -6.312506711255047    -5.224316750973955    -4.82985567735664     -3.5082042286864095    -3.7614771877817077   -3.9711848301531134   -4.1462592124204605   -4.293794458118029   
  -5.0   2.0E-4   0.1   4.0   -2.0   -9.368079580486558    -6.4519916012617955   -3.8266388831057654   -5.31919327439843     -3.758005510843219     -4.053793446157215    -3.855612625898061     -8.453099684398822    -5.148955792895755    -2.8487221060958774   -5.670236124986687    -5.191667468651211    -3.8767365240971756     -4.373054301152095      -5.615449468436282    -2.3792499099023914   -5.14548141851045     -4.047701684519325      -3.971632116302942     -6.502006665942297    -5.4245696646944666   -5.030123011096045    -3.6418556754878253    -3.8947283168932074   -4.103220334319758    -4.276987879570761    -4.423002520073254   
  -5.0   2.0E-4   0.3   2.0   -1.2   -8.424615842900408    -6.202303225455971    -3.1697899804463887   -5.0789745710589855   -3.744269314718373     -4.040219504597005    -3.353125961143398     -7.550490746172862    -4.578445427580121    -2.5909295624409694   -5.381303561979514    -4.902742690306582    -3.481644014108909      -3.977942979398833      -5.296321799119646    -2.1064046661801186   -4.826347625310731    -3.3681201261261577     -3.5162558433718374    -6.113560039487034    -5.001910749947122    -4.607461320530312    -3.3884891128733443    -3.643266838214487    -3.8553012813568728   -4.032971803317885    -4.1853862059940425  
  -5.0   2.0E-4   0.3   2.0   -1.4   -8.479267621667994    -6.24067972994429     -3.287451308835365    -5.126627076700061    -3.792419485234568     -4.088490834989912    -3.3767817317444653    -7.6614638266443436   -4.675655801060962    -2.6195716653161654   -5.420628035275115    -4.942067772619389    -3.5727086854721364     -4.06902551269215       -5.328031525648896    -2.137850724305075    -4.858048804137248    -3.441543441359123      -3.58819516918458      -6.187808840487904    -5.089412943908044    -4.694971246253665    -3.415838455057134     -3.670378419980743    -3.8814376873643965   -4.058121013657448    -4.209482617382683   
  -5.0   2.0E-4   0.3   2.0   -1.7   -8.625746701898244    -6.361061705112647    -3.5324510867950707   -5.264616704380998    -3.9108016331948505    -4.207020309759464    -3.473053651842001     -7.90981251242458     -4.885489095151122    -2.718262328293079    -5.551108255848781    -5.072537243708439    -3.7571357038592907     -4.253459207769289      -5.434010586645478    -2.2402113249605904   -4.964050220463328    -3.6001878800213234     -3.7447757525201553    -6.345121066397169    -5.259969080256518    -4.86553600846571     -3.5131021799333055    -3.767283350221831    -3.9769534159244913   -4.152229979126744    -4.302073555193495   
  -5.0   2.0E-4   0.3   2.0   -2.0   -8.811859301211136    -6.5182851269728275   -3.8240245682504863   -5.447246636454558    -4.054679159207723     -4.351093804726219    -3.608465062911975     -8.220021324669943    -5.138364046594688    -2.8516750369611827   -5.730837434568258    -5.252277537964488    -3.9702916374851043     -4.466634727250366      -5.576770514843432    -2.3766266431873433   -5.10679324694015     -3.7884790027597717     -3.931035334055551     -6.530634601233565    -5.452631482177118    -5.05818059583369     -3.6454498044921166    -3.899284913426918    -4.107704999944474    -4.2816561140844485   -4.430041181903405   
  -5.0   2.0E-4   0.3   3.0   -1.2   -8.417925268271603    -6.193582586140373    -3.170303930870304    -5.076289805603437    -3.6953156340256115    -3.991144436003786    -3.3998005974303354    -7.550907468880581    -4.577229651963535    -2.583376132615818    -5.38304162172583     -4.90448195767685     -3.416733195670915      -3.9130354261229456     -5.297784940850832    -2.100201376939232    -4.827805871533066    -3.3488286339011495     -3.44478459487393      -6.087039685956881    -4.960308338350977    -4.5658783940813095   -3.3812513185407127    -3.6357117243855654   -3.8477422408123445   -4.02536397775426     -4.177576912911647   
  -5.0   2.0E-4   0.3   3.0   -1.4   -8.473699500634368    -6.231310112038187    -3.288066295838206    -5.12422707705943     -3.7494824143895116    -4.045415015539014    -3.425170364698708     -7.662021892140743    -4.674936106435112    -2.613750803291076    -5.422462245506161    -4.943895902577545    -3.512819187396069      -4.009141900993086      -5.330162650038723    -2.133517715316607    -4.860183859389423    -3.432832422822983      -3.521476791727679     -6.165795543593632    -5.055793785038574    -4.661344334421301    -3.4102514040692142    -3.664421757237548    -3.8754631716987262   -4.052071483978487    -4.203203719943346   
